Date,Return MSFT,Return S&P,Return T-Bill
06/19/2018,-0.014826375341396763,-0.0035053483665800347,0.020879120879120878
06/18/2018,0.0010891089108910836,0.0034451495920217175,0.020879120879120878
06/15/2018,0.004153891801008819,0.002927358149620536,0.020879120879120878
06/14/2018,0.004924652811976756,0.006558322222622584,0.020879120879120878
06/13/2018,-0.00019602077820245046,0.0005369992482011747,0.020879120879120878
06/12/2018,-0.005496519949024716,-0.000536711034778997,0.020879120879120878
06/11/2018,0.001386899663181605,0.00014319979952035394,0.020879120879120878
06/08/2018,0.0035436558716409037,-0.004009020295665263,0.020879120879120878
06/07/2018,0.007258460029426139,0.00010781671159019844,0.020879120879120878
06/06/2018,-0.0008764241893076581,-0.002731062239471004,0.020879120879120878
06/05/2018,-0.0026315789473683824,-0.007170654367252844,0.020879120879120878
06/04/2018,-0.004592983484804055,-0.0012521322542008873,0.020879120879120878
06/01/2018,-0.0098173964264677,-0.004524229154932153,0.020879120879120878
05/31/2018,-0.008625817965496774,-0.005293129882455971,0.02043956043956044
05/30/2018,-0.00740074007400735,0.0022753128555176505,0.02043956043956044
05/29/2018,-0.003727959697733043,-0.007103364944527837,0.02043956043956044
05/25/2018,0.0010113268608415102,0.00623225283032783,0.02043956043956044
05/24/2018,-0.0004041220448576101,0.0013193579124826417,0.02043956043956044
05/23/2018,-0.0021224984839295913,0.0006222092086961388,0.02043956043956044
05/22/2018,-0.00567203484249977,0.00314568930831418,0.02043956043956044
05/21/2018,-0.0016298258123662685,-0.0009845031905195325,0.02043956043956044
05/18/2018,-0.011019283746556455,-0.0071173078326886826,0.02043956043956044
05/17/2018,0.006294232951614448,0.0044112781678493015,0.02043956043956044
05/16/2018,-0.0014363323392121772,-0.0017201625004575898,0.02043956043956044
05/15/2018,0.004620123203285304,-0.004216160727379298,0.02043956043956044
05/14/2018,0.008584568216658185,0.009093921431464123,0.02043956043956044
05/11/2018,-0.008308845881041577,-0.0033931698774080812,0.02043956043956044
05/10/2018,0.0008174108511290313,-0.0027823540179388283,0.02043956043956044
05/09/2018,-0.010005104645227197,-0.009269796982267988,0.02043956043956044
05/08/2018,-0.008353098896565972,-0.009412113464139553,0.02043956043956044
05/07/2018,0.005719633943427591,0.0025998316655755846,0.02043956043956044
05/04/2018,-0.013855857718953462,-0.0045921946123423174,0.02043956043956044
05/03/2018,-0.004666037538009934,-0.012853593773660929,0.02043956043956044
05/02/2018,0.002580984988148586,0.008809234507897909,0.02043956043956044
05/01/2018,0.00126090154460444,-0.002183077386329359,0.02043956043956044
04/30/2018,0.01161087207471921,0.01052433044134275,0.01934065934065934
04/27/2018,0.01559809287483771,-0.0020530814886707657,0.01934065934065934
04/26/2018,-0.028089887640449437,-0.0003546046233259662,0.01934065934065934
04/25/2018,-0.019442984760903923,-0.011656710765993237,0.01934065934065934
04/24/2018,0.03397642015005361,0.014561768825956955,0.01934065934065934
04/23/2018,-0.0018658650357623366,-0.00032167035729299605,0.01934065934065934
04/20/2018,-0.0018693529961575119,0.00436746425771778,0.01934065934065934
04/19/2018,0.009988554780980062,0.003047647364899997,0.01934065934065934
04/18/2018,-0.003605645410528426,0.005261597747146939,0.01934065934065934
04/17/2018,-0.0018610421836227525,-0.001584961297456715,0.01934065934065934
04/16/2018,-0.019473793246322868,-0.009857127035109152,0.01934065934065934
04/13/2018,-0.005070779632368369,-0.0024608501118567046,0.01934065934065934
04/12/2018,-0.00021235931195593788,-0.0020183897734918905,0.01934065934065934
04/11/2018,-0.009239592183517316,-0.005093632958801549,0.01934065934065934
04/10/2018,-0.00010719262514744469,0.0015057973196808995,0.01934065934065934
04/09/2018,-0.0011792452830188618,-0.0045105999097881724,0.01934065934065934
04/06/2018,-0.0076204786948589455,0.0010194834617128783,0.01934065934065934
04/05/2018,0.006543370105991824,0.00577118931764163,0.01934065934065934
04/04/2018,-0.0032772793209046645,-0.00856960696069595,0.01934065934065934
04/03/2018,-0.02921517895644683,-0.011518601880047722,0.01934065934065934
04/02/2018,0.009217101610216528,0.006964907581033995,0.01934065934065934
03/29/2018,0.015514964788732514,0.008094858054953809,0.01868131868131868
03/28/2018,-0.01148553472748946,-0.009877101711528329,0.01868131868131868
03/27/2018,0.042847747451496124,0.015724946695095932,0.01868131868131868
03/26/2018,-0.011971956821072282,-0.005023053566742794,0.01868131868131868
03/23/2018,-0.037659574468085176,-0.0015446633764081867,0.01868131868131868
03/22/2018,0.014260446606234871,0.014527205493925074,0.01868131868131868
03/21/2018,0.025068119891008142,0.016364785956038148,0.01868131868131868
03/20/2018,-0.0029771398192450947,-0.005855015186445515,0.01868131868131868
03/19/2018,0.001386370907539828,0.010033128427871905,0.01868131868131868
03/16/2018,0.015761448349307663,0.003623599057856992,0.01868131868131868
03/15/2018,-0.00838750262109454,0.004430080976070399,0.01868131868131868
03/14/2018,0.008775639670120515,0.005097429594013116,0.01868131868131868
03/13/2018,0.019180379415155626,0.008596503848644138,0.01868131868131868
03/12/2018,-0.00030851501439737905,-0.0017831033130059554,0.01868131868131868
03/09/2018,-0.006892295031375245,-0.0037154799757065497,0.01868131868131868
03/08/2018,-0.014916096954630328,-0.016602718112382096,0.01868131868131868
03/07/2018,-0.012191377497371094,-0.0038652275379229954,0.01868131868131868
03/06/2018,0.005848376527294816,0.0007687239182955543,0.01868131868131868
03/05/2018,-0.0023282887077997554,-0.0018288891327407734,0.01868131868131868
03/02/2018,-0.011880768006788908,-0.011616402213345887,0.01868131868131868
03/01/2018,0.015244229736983224,0.012791042562657527,0.01868131868131868
02/28/2018,0.012001691868457282,0.011055386755500171,0.017252747252747253
